program_id,n_total,n_admit,n_reject,admit_rate_smoothed
83bfed5651d20c38c264fff9959dc6943715bb57,9,8,1,0.6206896551724138
31d036952b061b656b2b9d92c7291078415a3f12,49,32,17,0.6086956521739131
379cbcb401b4c5dbe24bfb8548cb49665dffb80f,2,0,2,0.45454545454545453
79cb298d5c7b2e0fb11c2118c937b7ddbafbbee3,7,5,2,0.5555555555555556
82c7a42468e73240b1fbbf5cd1188ff63005dfc9,1,1,0,0.5238095238095238
722703eeb11dbfff5ceb0385e3ff794b616f61f6,4,4,0,0.5833333333333334
f94c611b35c0636d6814940095151133ddbeaa8a,1,0,1,0.47619047619047616
ae121f0ea7e7100450f05db7c27b59a8fdd7aa9a,6,6,0,0.6153846153846154
e98e3c9c3c10a8d2f9783cc46622ffd805ef605b,11,9,2,0.6129032258064516
14316506e28a3d2c99a473bee12bd61926e86276,6,6,0,0.6153846153846154
2c30c64fdd98e33d5f642b5591a81c4f8d80fbf2,3,1,2,0.4782608695652174
c348458e1fc7543a42d75339d68a52faee670682,1,0,1,0.47619047619047616
9b30089470a112aab1e63d9b22bc8ac8f1007da4,1,1,0,0.5238095238095238
ece2458adfc67370adf36c360afa8dbd50b07d61,1,1,0,0.5238095238095238
31c1d6f2a1658e48bbcde7685d3f4ed8c11bc6a9,1,1,0,0.5238095238095238
255ffb3d379bc7b7a8711e70a0d1f73f6d3adda8,19,18,1,0.717948717948718
f7bb0c3fe0f26770f0d48d603a45a6ec0b4ffdd6,56,45,11,0.7236842105263158
70ae2c0178de7613a595a9feef420aa8be83e4a7,15,11,4,0.6
1650482bc3053261098edb97a14d37ed96f02c96,59,14,45,0.3037974683544304
afe726cd87f3cfa3017f3d486d01575395073410,6,4,2,0.5384615384615384
988cc2c0ce4aa751542a67bb6a9849ef754e2d60,1,1,0,0.5238095238095238
65f2617395458cef7502c8c67266a1ea9e0e9d43,5,4,1,0.56
d6f347cb21bf1accbf580e7fa9730fff342ab3f3,5,2,3,0.48
48bfc4ddc75c135f87e6050e6534e9d8808d138c,3,3,0,0.5652173913043478
d9dd83b7faa7e7b0f03624ed64ed4c5d1cb51eba,1,0,1,0.47619047619047616
0772cfd5bb6f689a933ae19497995a59401c12ba,1,1,0,0.5238095238095238
732dc1fc27815f2d28bd9ee3916631918fac670a,33,26,7,0.6792452830188679
0f39767fdf2604fd2951662433c8ac9738657f89,3,1,2,0.4782608695652174
ef83016d944cab35cf0480fc73672e1b84aec49a,1,1,0,0.5238095238095238
59da571e23bb22228332658f01285d050434f90b,6,6,0,0.6153846153846154
bdc3ae69912ca2840f29bd1888e28c5280206f7e,187,160,27,0.821256038647343
7899f01ca82e936f4ff9d24c79a3542fd97cc641,2,1,1,0.5
bd0f44b2774af2babbfb7420eaa60b4483879a78,2,2,0,0.5454545454545454
0efc26a56e5cb6de6ab10dcafad296a79ed95f05,1,1,0,0.5238095238095238
8bfac7ae1177f89aa7f21ebc4d55b4f21e009fa4,6,4,2,0.5384615384615384
bfcdef86681e821619650a5d181c4d334dbd29ec,1214,655,559,0.5388978930307942
cb9c2b1664ee48f44ea87d76f3510562b493a67a,12,8,4,0.5625
621ed510f448118281b46b2d84be9c230895f1c4,129,116,13,0.8456375838926175
750c9120c970261c8ebaae7049c0f1e6a7efc110,1,1,0,0.5238095238095238
77a9b54515f4827e0346a822712b8d032cdedd6d,1,1,0,0.5238095238095238
e9048ba890457982c640f7e1d7bb4143b2d1b957,3,2,1,0.5217391304347826
28e6db69a5b20dc8c4e6953b1c7704a76ef99b13,1,1,0,0.5238095238095238
6ca0800d84b41ac2f06cf01aef93d3650eb028ac,1,1,0,0.5238095238095238
2f6994b5e07de268588871045c0dd2cbc50cbef1,616,428,188,0.6886792452830188
08e995ea4ec8b2961102b7c0e515adaef1405656,1,0,1,0.47619047619047616
db94a5fa818354fbfb8e857302d93997b768b39f,5,1,4,0.44
f127d3e754e8396b602bd000effd9eb3c9fb41a3,1,1,0,0.5238095238095238
1d34accfbd6a53a31ac4f2cb63329ed174ae08c7,3,2,1,0.5217391304347826
beb623c71d7092a5f5c6680d257ccac886abb56a,1227,1055,172,0.8540497193263833
d41d40e4922a15eade732175f6e824ae996cd121,1,1,0,0.5238095238095238
050bc500f9219b0ec9191c6f2c98ed7fceda189e,1,1,0,0.5238095238095238
8bf9127dba13e0b99ca5176eee10f2b146db77f7,1,1,0,0.5238095238095238
c1cc281f8c1e5061d357fc7330eb9342cbddf43b,1,1,0,0.5238095238095238
0016cc0af5c9037584982a9b270a3dbaf8789f1b,15,11,4,0.6
2bb67539445818a4ae8afb72b322fd591ab9517c,5,3,2,0.52
8cb704c1af8288190f758aece6804fa35560d53f,1,0,1,0.47619047619047616
1f066bd8463024d7c6dc5705f3bf366598d4c587,20,15,5,0.625
c1de5db87d5bef213df2d06f51cbe6c3ee8c8bad,1,1,0,0.5238095238095238
e4d80080850c67f1fe566e1afbd0f927d8a26411,6,4,2,0.5384615384615384
3f4a9fff5f63ea9fc611e45e777f863d5782148f,1,1,0,0.5238095238095238
acf7232be7258e298fa1ff1b2e9948a396ea85cb,23,23,0,0.7674418604651163
b9f6eff080d5dd4b3399b374e0e209bb25a5bc6e,34,33,1,0.7962962962962963
b03728924b8ed50db5bb1a538ffeac14dd384396,2,2,0,0.5454545454545454
a5450c52396f469c78ad1361d5e6e5265d829281,1,1,0,0.5238095238095238
33635409b3bc70a96e0f267ed408906671297105,4,4,0,0.5833333333333334
181ce8df86bea52d376ff8212f5021b36e6ccc96,51,37,14,0.6619718309859155
86c347e5cbd38b284a17781d39bf6e8ff9eb60df,1,1,0,0.5238095238095238
e0b2553c26b7683741af7442648e801f24746000,1,1,0,0.5238095238095238
a4bb7a841d8fa63f1d0920c1a5748233ff714a21,1,1,0,0.5238095238095238
c8819dc2355c02e1dd2b92a1dc4f8bc773207712,1,1,0,0.5238095238095238
5c822a3f3e690da6c1f5a8c3329dfc26493051b0,1,0,1,0.47619047619047616
b64a4c1aa58471de0e19d34996f9a3fbdf146a86,4,1,3,0.4583333333333333
8e0df60596050f84a0810e92a3385f9cf2f156f8,3,2,1,0.5217391304347826
d5899ac6fd20d90f792043f85081bb58905cda04,8,7,1,0.6071428571428571
416db67ec0f4bd256fc26e1341d35e61e6791746,7,2,5,0.4444444444444444
bce223e97b81ba13c8fa0eb2f2629bc0ff44c90f,8,4,4,0.5
672c44bcab19c252a6b26c5910a0d753fee371d3,1,0,1,0.47619047619047616
2a7bb094ae4328e15b2a1b78fa2bf1524ae76006,1,1,0,0.5238095238095238
587956f69d29ef18e3adcc9a3a817e6a43ecd1e9,2,2,0,0.5454545454545454
f8c33461259cf7e60d0ac26e1712973d4afcfde7,83,57,26,0.6504854368932039
21f4ebdc2420231444eca6025ad6ec54b3927aba,1,1,0,0.5238095238095238
4e27ebb5946d133ce0e2bc2be7a6940fdb1375c4,1,0,1,0.47619047619047616
9091a4f20684ee1bf9d0638c66f98fa31168e640,2,1,1,0.5
d3f85f96a7c91e101e4faef1ba70b7860573f513,15,14,1,0.6857142857142857
ef88bd7890611dda31801200fe0446747a30ff6c,1,1,0,0.5238095238095238
e8727e8e7de3687e296d59e05c0cead5c3b01d84,5,2,3,0.48
e7e38e808779431f1f7ad913d3c800176078922b,7,5,2,0.5555555555555556
8c317ab2ac7f85f14aa2f4a9de9bcbd0f431edb8,117,95,22,0.7664233576642335
1b6be409323245b83edf33f37ee31b0055fea945,2,1,1,0.5
36832d16095ae0fa7b0ddca675d7f46df00f95c9,17,13,4,0.6216216216216216
124209acf514628ca214350c99a9470cc3e6ea5f,70,61,9,0.7888888888888889
9ba34f07af6acfedb386e26b5165331ec731257f,10,8,2,0.6
ce546551bc809b8d9d4d6a056090cb229b7df8a3,4,4,0,0.5833333333333334
8f01d89ff2a3fa3be8e81caf04a679a99048ab82,7,6,1,0.5925925925925926
1c3647ac9c7854c50052598e60a53739b4c2bd82,4,4,0,0.5833333333333334
b7c54844f2e590d389d460c2637b302578584118,1,1,0,0.5238095238095238
e2d2d7e97e39b4190188b8e904dd866e6f8e1bb9,27,23,4,0.7021276595744681
d2043ef770b61724d059adad94a15a7e4b3a83c2,1,0,1,0.47619047619047616
d8dd4cf1590cd46f61ecba6fb76dc1a0dadd80d9,1,1,0,0.5238095238095238
93c98c216ef7b399b367ef3dee19aeea58f1ec91,3,0,3,0.43478260869565216
70b8aef609537760885d6d40dcbbf5315e17e9ce,1,1,0,0.5238095238095238
8760e057181fad39ac67a4fbb6b603b2165f3a0f,1,1,0,0.5238095238095238
dae1fc55ece5911a13bc9b255fcf438d6e21fba3,1,1,0,0.5238095238095238
1dac2015f189f0a54a4da456df3b60c22170e422,1,1,0,0.5238095238095238
efc85ab6d930ab3489d90716a122a62e7dae3e55,1,1,0,0.5238095238095238
7d9ef1482722ad451ab0fd9902ae538b623f508a,1,1,0,0.5238095238095238
1908e9b93fd7cdffc1986dcede55712d05ac1ed4,2,1,1,0.5
cfb12d6dc76bc028fe0a179e6edd8cdd1ab28ad3,5,4,1,0.56
045b82df96f369b3020858bb2c357871e4058ddf,1,1,0,0.5238095238095238
3a3e91cc8e4cc52a8e5a091e778a4b7fb7db0b6c,1,1,0,0.5238095238095238
2c8ae4d60d6929a2ab1d5eb60422e0f91413bd1c,25,24,1,0.7555555555555555
003eb111eb0a53f6d8a52a02f3f2ec7d03965982,1,1,0,0.5238095238095238
0c353a2933d30404e47f6c282ae8016c6664ed0d,1,1,0,0.5238095238095238
465e5ee29c1c7c5266b255ea0b0f572b675e80a2,3,0,3,0.43478260869565216
14197b80f887715af6fdfaaf5604eb3eb9d108b2,327,240,87,0.7204610951008645
e1ff5ec9364d85646e68b0a676f0030d2cdddce6,1,0,1,0.47619047619047616
dcb4da1869cd3d1b2420cd74a2fc1988e7844555,5,5,0,0.6
d903d5b2c2e88874c134465ddb95d47eddf2d83a,15,8,7,0.5142857142857142
578e512b56f16d7aacc91bb16cf3f8028c20ac68,3,1,2,0.4782608695652174
022711700a44359f92087d16df0d8912363994d1,2,1,1,0.5
a476a9dfe661c39fbeffdd86822048aed4eee765,1,1,0,0.5238095238095238
6223fdb56324733524ad2f6ebde101068ce80c08,8,7,1,0.6071428571428571
12397fa3db594df178072f99ee4965f8d569910c,11,11,0,0.6774193548387096
e92075300f5aa6a7bf2062b5f5d79f86f19e2232,2,1,1,0.5
4b633837061d4e7ce0d15b4a630bad9f13fd41da,1,1,0,0.5238095238095238
585628ff136f7605b6373fbfc528a0803d63d8b7,20,20,0,0.75
7eb5bfbda06280f713b31e8e8fd3860620625706,1,1,0,0.5238095238095238
959d9a9b1a394a2abb6c2c5c830f309a26569fdc,813,752,61,0.9147659063625451
225ff5324bea8b1748b3be82a70c9f692388642f,1,1,0,0.5238095238095238
9e9bdaf5ccfa5a923eef358d1b80f5e82b3cee8a,6,6,0,0.6153846153846154
12d2e179c9ed4b4df6358ec64f80dc25dd2ff15c,1,0,1,0.47619047619047616
81bb1deb12956630d69cebd572df32c0398833f2,2,2,0,0.5454545454545454
8da03061134ad03a004c659ffb97f0eace3c267f,3,2,1,0.5217391304347826
85ca2a90592dd5de04ae02a50781126d060fbbdc,2,2,0,0.5454545454545454
b6360b8593313a7769739704bf22458fff5d6531,1,0,1,0.47619047619047616
486177aeee7dbe86990696ae880d4906994371f3,137,6,131,0.10191082802547771
4c2e5800ead6789be0bb17a5f4638e7472ef2338,8,3,5,0.4642857142857143
16004157046b9de4d181206d7a134d122e4a85b5,1,1,0,0.5238095238095238
e642bdb1405a1a9ff25147d2211116b0912f8507,2,2,0,0.5454545454545454
21d00594f63d515653bd0545bd710cee350e1fc9,1,1,0,0.5238095238095238
0bd75bba1da86e13f5530bcd2ca34a8a0d1e036d,2,1,1,0.5
7214dd2d25f03714f45f67896760432a81a35f26,79,66,13,0.7676767676767676
2b85095717eece278a4e21abf41cac903fb5ad10,91,56,35,0.5945945945945946
6b237b2f1a9300506cadbaa40514f7c906d1b7e5,8,4,4,0.5
ff3622122ca3d29d7455379e9ca6444457bbaebf,13,2,11,0.36363636363636365
1a36928111ee9c9f049bce1f406657a41d292a8a,1,0,1,0.47619047619047616
960c1a183256b415c7dd972b2c3ac6e9c3a53524,19,7,12,0.4358974358974359
27eabbbaf28292abe938b274a6ba47343250d839,3,2,1,0.5217391304347826
ab2f56ae8cfad60dfe9bb4b8b66e355e4771865b,2,2,0,0.5454545454545454
720386c05a7d214582b03b6f48b69b361999f533,6,4,2,0.5384615384615384
c5b5eae7874a7161422a473443e762aea78faa7f,2,2,0,0.5454545454545454
ea0b654a1d3dcf63447820841abd52a544b4227a,1,1,0,0.5238095238095238
354781861d740a848e2edb8421196e8164883517,368,297,71,0.7912371134020618
61b6613654460e030b04402c6d538051b8e32152,1,1,0,0.5238095238095238
5e4be71852ec3f670bb96ccc598de7f754bd0f61,36,15,21,0.44642857142857145
09cd183579afa04e601f9e5f76d5516919c27643,1,1,0,0.5238095238095238
74d4e3cd2eac2822cc9fd7c5a496f0f039e6795a,105,82,23,0.736
0907caf76c31b562a11ae557747b1162bacdd26c,1,0,1,0.47619047619047616
b51929b41b82e0d29ec315736784d3b8a51dd7bb,3,3,0,0.5652173913043478
4f98738e0f4d86669be6302ef4c32f8fded717d4,1,1,0,0.5238095238095238
4f75d2a6e7ff61cfa0a5bee767ccbedd33f45631,14,5,9,0.4411764705882353
c7ea91524356f1e0b566d6f5bf02141f1139d29b,8,8,0,0.6428571428571429
3e883a53cf79350174219903ced185c47fc4d043,31,22,9,0.6274509803921569
1fc88be8670a6daa5a181878819c9a57e421f044,475,407,68,0.8424242424242424
fcae37daa677810681843a44332f28daf9a06952,34,34,0,0.8148148148148148
4043fbfc0f2418bbb17388c0928b24b6fffc4843,5,5,0,0.6
836dc3b65233b119162b0aaea3616e9a9b3e8957,1,0,1,0.47619047619047616
fe06a21b2410ef149045d5e1a4690d66eb3ddb54,74,52,22,0.6595744680851063
88070b2b18600052045e7332d80f2feacfae32ad,1,1,0,0.5238095238095238
f3332614ab572bcd8deda4dadb80aeb0ed1f50ee,4,3,1,0.5416666666666666
bbbd39591ee4cd2523cbc5a8aa3160b82d2c4750,1,1,0,0.5238095238095238
9b2ec9d0f1845e6249ac4931f2304ff1206a5ac0,1,1,0,0.5238095238095238
8e70e6903f5d6e98a38e9e1489afc465798d25a0,1,0,1,0.47619047619047616
5c36f9734d4ac84e6af04dbf3f590881b0f272d9,1,1,0,0.5238095238095238
7dac0aa674b6e690d496a73bb5053df0aed6ea2c,1,0,1,0.47619047619047616
de2e302132b6101b69d303940c33d9b4758cf4c4,2,2,0,0.5454545454545454
254f872125f840e987de550491c0fb8940653316,1,0,1,0.47619047619047616
1798f85a9c66be844f49cfbfa6ffc3f1568b5404,2,0,2,0.45454545454545453
9633ebfe10c3a423e4bbf83835948a63d5a3a52d,2,1,1,0.5
0ef2f9319a7f86368002948af6350e485ebb7ff8,7,2,5,0.4444444444444444
9344cffac35bcc1a73d5e52cac4d51a88ac9a75c,3,2,1,0.5217391304347826
eadb4bc1df2ba3cc53837772526a5a6b4493bac6,7,1,6,0.4074074074074074
e58afbb550e1e7cb2c60a7b4b48509d7ecd73802,1,0,1,0.47619047619047616
fc1e4bce6ead0fce9f1e032580427c2e5af0e8c3,60,32,28,0.525
f73daebd4994c6db9b35814801dfa8803e753d73,8,7,1,0.6071428571428571
30480b73543ddf46614c71cf7fdba11940323133,68,36,32,0.5227272727272727
37254eba70fd279b9eef253efdf31f0f51b8d165,15,14,1,0.6857142857142857
e7448f3699adb698892f6de0a6a2df02918e908c,2,2,0,0.5454545454545454
2fecf288165f8242f52ee9d5e5d81a169d1a3a5f,1,1,0,0.5238095238095238
7ad7ca4a821e14cd3f24755cbdb4bd9fd17e1c56,101,56,45,0.5454545454545454
80c082b3efabfec90eb653da077ab0763f01c950,2,0,2,0.45454545454545453
09d2c7a06a3a85801f0c3de205e11d610bd00e56,1,1,0,0.5238095238095238
95645b1cebb58548ad8cd870df36ab13a71dd2a5,2,2,0,0.5454545454545454
1561137e11b87fbd1fedfcf54c90ab401c426329,1,1,0,0.5238095238095238
210cc7e96be11b537d7149c97911df946f8c82ba,1,1,0,0.5238095238095238
61ee29f90981534ca3a7c0b4c5a8cdeacaffc732,117,90,27,0.7299270072992701
d32951d17f7d2e4a312b73c45aff44b8ff3e69ce,1,1,0,0.5238095238095238
715ff5c543bb13a25d252e193f3e19a6c4c75bc1,1,1,0,0.5238095238095238
f6c95fc066a88b37cef512eb6fd5ef9bba0c8697,1,0,1,0.47619047619047616
05b3bb3eef3913ab80c672df3b3c2bccdc0b8a1f,6,6,0,0.6153846153846154
df78045b1aeaebea66d3e9a63747f0953d92502b,1,1,0,0.5238095238095238
22fb8eb6f5afb895ca0f42e4e367bdc0d8295648,4,4,0,0.5833333333333334
2ec725b764355dac96186dcae5dd172aa9fef240,273,226,47,0.8054607508532423
e0872c439872f725aedd6ec1600dd1d07e42d052,3,2,1,0.5217391304347826
b9f04cf74102587f20188aadf4949e4e0732107a,1,1,0,0.5238095238095238
d91726421393f4eaf75d00779f881a2a4d74f25e,1,0,1,0.47619047619047616
ad2d92e5ef042c6836b44cc75920e0e224b7e42f,3,2,1,0.5217391304347826
29f6e1863741ec0bee181aae45179227b615dc0e,506,466,40,0.9049429657794676
5108e3e845f6d7d25d84b51f2d3bfaec6077ad9f,1,1,0,0.5238095238095238
c9c66137fb797bf13c491c31d1e343d46798d571,1,1,0,0.5238095238095238
fef4fbab3c13537cff4813e81888b120783b4124,7,6,1,0.5925925925925926
7632f489af9d17c6ccc02b953b9db2fbb5c7c709,1,1,0,0.5238095238095238
ab8c4adaa5c6bc400b7bb3493450e705b637b25e,10,6,4,0.5333333333333333
9cf0e6e01cbb6a9a2a92aeb484687016a1aa3efa,2,1,1,0.5
c348cf2f9739ffd4ee0158d0988874ad0e87c798,1,1,0,0.5238095238095238
dc1c88a1f74b6c55b7d9da49b5cc9434d159866f,1145,675,470,0.5879828326180258
a064d7f215349805c0bef4a8f1cfd727a46f0e55,13,4,9,0.42424242424242425
6802e381578a05cf497f4619a54897ca4cd5042d,1,1,0,0.5238095238095238
95467a1534ec751c09739d57d3aa8c1569499606,56,44,12,0.7105263157894737
c0aa100dffb2a5166f2204ae11ad98c87cbef7c0,1,1,0,0.5238095238095238
7b957eac0ec01a593892c2c31d6243ab86d89c55,1,1,0,0.5238095238095238
257420b5d8ff73d4a09cf5e20d0551a873d3fe3a,1,1,0,0.5238095238095238
e48ea046488cb8eb1372d5a06287d0be58ceb66c,1,1,0,0.5238095238095238
5a6f9c4eac537dbcc915d70ecad126d06cdcf1df,2,2,0,0.5454545454545454
7dc7b35c1af4c68324a086145e5a87b08ffe7db6,37,25,12,0.6140350877192983
c2986123d2ab82dc477900ec0baf0af38f73b99f,1,0,1,0.47619047619047616
2056625f6d4e54117e736e11f048bf4ab6739f16,1,0,1,0.47619047619047616
eba6459cc3c8f1d610e46699b54488993058a190,31,29,2,0.7647058823529411
4d02f86e9865e3794c96d132b4a4d6ef2fb949bc,2,2,0,0.5454545454545454
c18f3b6023d1c1107f430273f3d711ce23d7ba96,1,1,0,0.5238095238095238
473117f4b868dfc2661baab79fdc0a21f4fb756c,3,1,2,0.4782608695652174
11481cb1c4feefe08d5c0311f6258b39482f9346,24,21,3,0.7045454545454546
586e4df77a8d78800818c84766e83531dd4577b5,2,1,1,0.5
f0d8e430d19d84ac3b6f8ba56505151f1bc5bd12,1,1,0,0.5238095238095238
a9f43c82bbd141ce3119042d86dbfdf23ac89261,1,1,0,0.5238095238095238
93ef0aa3a46d2129e3c0102c93316de2823b3a9c,31,22,9,0.6274509803921569
00b97e3c533d2272b359d2d4ebbb6e8daffbdc6d,1,1,0,0.5238095238095238
2b4845869b390f7cf8089700f81ab12934c1cbe3,41,30,11,0.6557377049180327
3c9bb2b2ad09b288df4596610aac118402e0e907,1,1,0,0.5238095238095238
6879ea98a350a531c9d6bda866bf24652ea602a1,4,4,0,0.5833333333333334
8e32eb9365e21726823ead3b5ea971c54dccc3cf,12,6,6,0.5
cc7a5a4ee4ec5d2e6525cf79789825f167615e1e,3,0,3,0.43478260869565216
9eecf0958ed5fabce6fe874f7499cf8a4f42de83,1,1,0,0.5238095238095238
474558094efa43ddcc5909e4acabf31c9906a06e,1,0,1,0.47619047619047616
3bcbad06bd08a0a142022ccfbba4ab10d5abe159,1178,881,297,0.7437395659432388
fb8bb33b8af3a3574157cf8d26782465955d56dd,2,1,1,0.5
02b4f1ad3dd4da0f91e7019eed851d562c089818,60,21,39,0.3875
e8369c610dba886e1581cc6bf778bc71cfa10f47,6,1,5,0.4230769230769231
4d60290d64c07dba774c21124ac4938c8da4dbbe,4,4,0,0.5833333333333334
99f8f9bc39588ba4d1f9f66b361ad7f542be206b,3,2,1,0.5217391304347826
b6bad0a12f1402bb002926188311e56332d9d00a,2,2,0,0.5454545454545454
ca61b24e4ec47d2825f890598f1d2f9cb5b7da3e,4,1,3,0.4583333333333333
85570f769ebb120b1663af592821027787f958d9,1,1,0,0.5238095238095238
0eec745edde08d49f3077fcb5a910f3850a64819,2,2,0,0.5454545454545454
86f21ef3619e27e48d47921d1075966097cf7b58,12,8,4,0.5625
4c69099fb9b43244b2209cb92ff9d35679dbb2bc,11,8,3,0.5806451612903226
f132b1e185794f898cf8f5a677a72a75faa512a4,2,0,2,0.45454545454545453
1bb32401fee27a92b74620595236fbba5c12fd4c,148,134,14,0.8571428571428571
3b32d878f503b4e91e68a828998d693c93bcd574,4,4,0,0.5833333333333334
8d0a2f27d75f6ba75336dd4060ee1df37fa4f39b,3,2,1,0.5217391304347826
d2de661f68c05212ee50ad5e114ebe9f14918aa4,1,0,1,0.47619047619047616
95ebfdd0bd7ebf2852c9703ca3ea0e0b248641f0,2,1,1,0.5
feff5566fcf5aadc402f4a897b991ed093de7304,14,13,1,0.6764705882352942
caf45037ec805f6dece28efe157ba67540f8c1b7,48,38,10,0.7058823529411765
a5ac55fbac1431e8f0917fb1ad0591833f838547,7,2,5,0.4444444444444444
6915e519bf6ae623d92a515b9f60917abbb45ff3,1,1,0,0.5238095238095238
8aa1c5d92f7d42d6233c66b02e13ea2246c0c3b6,1,1,0,0.5238095238095238
de58004de72e946b4115ff0116700c168246da62,6,6,0,0.6153846153846154
a93cfe81a1aa567bcaa8ccbc5f91f2b0d3f198e8,157,90,67,0.5649717514124294
c987a8cabf75449ea25d01567ef301b284fdf6ee,1,0,1,0.47619047619047616
cb013c90f437cbf79158542bc8cf2da93c0dd1b7,4,4,0,0.5833333333333334
447d5343120533523a8a2af950ffc0652bb86044,1,1,0,0.5238095238095238
eeaa11f465f035aaa6a3cad09f8fa8a5c3f88821,41,25,16,0.5737704918032787
2d63ab1838a6b651f43007f9975b7f8e44433d97,3,3,0,0.5652173913043478
f4c786a1470f21aa47f526a57b659faa1c74bb4c,18,8,10,0.47368421052631576
cbdc7cba08661332c8e7226b09aca28dcff01ef0,1,1,0,0.5238095238095238
42af7421c2f73e61bf06fe6c1cbd3e2500670bc6,2,1,1,0.5
83112afb5663bcbc3ade3c85d8820d5c435cf3d1,1,1,0,0.5238095238095238
d38f8caf205e2dbf3bc5b4158632a408bd9828d9,11,9,2,0.6129032258064516
a1cfb5937e31e152ea14e4a2eba94ed76d9d0f56,5,4,1,0.56
76ab9a31a1b11b92b6061133e25b40e2ef3b14e5,1,1,0,0.5238095238095238
6bc5af68b71b14b71e22b8dfc3b0bd059efffdba,4,3,1,0.5416666666666666
138cf29243ba62df3ea08fbc18bb361c5ed82b21,1,0,1,0.47619047619047616
0a0f39106a257bde2cfd60d9b909b301c4349a99,2,2,0,0.5454545454545454
339fc47dd6ecc4d761e805cc4f4b3ad0249f5624,1,0,1,0.47619047619047616
2ecb4637dc34109a85320afd8e25aaf02ffeefb9,718,534,184,0.7371273712737128
0e673765c7d68275441223619c39d33199c33b26,2,1,1,0.5
2b154a9d19a903fde505da6b2996630be7935ce7,1,0,1,0.47619047619047616
c3f32b2fbaf5d4319f1cf290490e9d9dca7ce8e8,2,2,0,0.5454545454545454
3fcc1f614dd8c2b4eebfa70511ae59bb9b7f18e1,7,3,4,0.48148148148148145
462b5ba47d245c48fa93f47db1fefd57247e5e82,138,79,59,0.5632911392405063
ac188a8a31842f0f40b4f319228f4c1588444b61,14,12,2,0.6470588235294118
7e24372cc5818cc1f4aa6bba83338bf1b407a1eb,1,0,1,0.47619047619047616
c63c241efbeb4c0af7ad90c09d426a44b3e6cf1b,1,1,0,0.5238095238095238
1c5507ce0310a143478cc9ef0d19a2204fab5217,3,3,0,0.5652173913043478
8debb7404e5eaebffa6a30024c69c6fbdcd9100a,2,2,0,0.5454545454545454
772f118ebcfb21fc85d28d624cb320f713788442,12,11,1,0.65625
bb966950c88b6c92d3ff60fa32ac3a4ead3514ed,2,0,2,0.45454545454545453
7c3ce10cbb540d9f38f439c4354408306fc1b304,11,10,1,0.6451612903225806
46e62437b4b0067505151b8fad07ec9c58e908f9,2,2,0,0.5454545454545454
8f48618239a03bfca4d464c8ee9db069bdbaba35,497,448,49,0.8858800773694391
8d0f4911e7c10edbb1a96578f50527d2f353bea0,3,2,1,0.5217391304347826
b60ae3ea7d8a673e580c368fcb13783d13795826,1,1,0,0.5238095238095238
0660645a45369ac24bf1b47db3ab820729e43524,6,2,4,0.46153846153846156
07dcd285678cb6dea585cd266dcbe46e2e3c0888,3,1,2,0.4782608695652174
ceaf86eebb9672410bf37f6b51f1fc2d39bc5569,69,57,12,0.7528089887640449
a904d8a69570829f0b43203412449985295b7e17,2,2,0,0.5454545454545454
f4d65f69998c88d1c447ea44a4e36bdbe8fa7c1b,1,0,1,0.47619047619047616
2c1055bf57a2f7be103fab239667369f61b721a3,1,1,0,0.5238095238095238
0927d70c6c2ce386d791a1645550a731e0358092,92,84,8,0.8392857142857143
5fe5d34f94cf2282a99168f58b92d23991f26e81,66,49,17,0.686046511627907
7222bfc9381b593fd38220172dd04ceef01a06f9,2,2,0,0.5454545454545454
08b42ccb78f57c7d7c5f2141bd0e6d9832ed3eb3,1,0,1,0.47619047619047616
2d16e62404efa9d13d4f304611f9d6f04cf625af,1,0,1,0.47619047619047616
fe8913e96fc5a6fc9d4f9fe3d0ab7cb64bbead2a,4,3,1,0.5416666666666666
4aa43a69a389d47fb05542b115cba7f9dc73810b,7,2,5,0.4444444444444444
2d8de4a40ab61c155b9ebe888e095b7ddca33f1b,140,117,23,0.79375
fc100c4e826c4549027ec59344ec0247049ce1b3,20,14,6,0.6
0812614903947d247e9a7e10064b601a83960521,2,2,0,0.5454545454545454
9dfe0666e5eec49a8b4efa96548fca86922c2181,2,2,0,0.5454545454545454
42bc1be1143463abed1845ad255c079641025eaa,1,1,0,0.5238095238095238
604956d17c390803601544b970b426193c34f4cf,2,0,2,0.45454545454545453
9f38f048736705fda13fd0fc20643bf3f9da9d8f,16,13,3,0.6388888888888888
004156a075b98a7faf9d8895152fa92a042b7d76,1,1,0,0.5238095238095238
0391afca64dcb9ed737471ddc83ecb7821d8b5d3,1,0,1,0.47619047619047616
7f79dbe9580f640408df285f7cf773f0b1bf7bdc,1,1,0,0.5238095238095238
894bd584203985c269dfaeaa7a7e764f3389dcb4,1,1,0,0.5238095238095238
32d40b37fc94c0791ae34b47121928556fad95de,2,1,1,0.5
ef5d8e7aae1888ee5d48cf8befc674e7dca298ce,42,25,17,0.5645161290322581
197fe10c1ddfb10a488ff88a187d2913053d1dbc,54,17,37,0.36486486486486486
4ed695b7cb44fe686690048cd145b873604f7ae0,15,6,9,0.45714285714285713
f17728abad9b9dbbd84fd83ab0a987ac779d02ac,6,2,4,0.46153846153846156
8cd80677d713576233eb8c4713052bf3819afb6e,5,3,2,0.52
b486e8eb66c4df888a0aa1de36542ee559bdd191,1,1,0,0.5238095238095238
